;République Démocratique du Congo;;;;;;;;;;;;;;;;;;;;;;;;;;
;MINISTERE DES TRANSPORTS, VOIES DE COMMUNICATION ET DE DESENCLAVEMENT;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;4864950;;;;;;;;;;;;;;
;TRANSPORT ACADEMIQUE;;;;;;;;;;;;3243300;;;;;;;;;;;;;;
;;;;;;;;;;;;;8108250;;;;;;;;;;;;;;
;SERVICE DE LA COMPTABILITE;;;;;;;;;;;;;;;;;;;;;;;;;;
;FICHIER D'IMMOBILISATION  FOURNITURE DE BUREAU ET MATERIEL INFORMATIQUE ;;;;;;;;;;;;;;;;;;;;;;;;;;
;Désignation;Compte;Rubrique;Emplacement;Colonne1;Code d'idenification;FOURNISSEUR;Date d'Acquisition ;Mis en service;Fin amort.;Durée;Taux;V0;Amortissement 2023;Cumul Amort 2023;VNC 2023;Amortissement 2024;Cumul Amort 2024;VNC 2024;Coéfficient de Révaluation;VBR;CV;AR;CA;SA;ER;
10;Fauteuil de Bureau PU CLR BLACK;244400;MOBILIER DE BUREAU ;INFORMATIQUE;;TA/244400/2023/0005/010;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
11;Imprimante pour Cartes en Panne ;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/011;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
12;Ordinateur Mack book;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/012;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
13;Ordinateur Mack book;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/013;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
14;Ordinateur Mack book;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/014;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
15;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/015;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
16;Ordinateur LENOVO;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/016;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
17;Ordinateur LENOVO;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/017;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
18;Television LG 64 POUCES Smart ;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2023/0005/018;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
19;Table Modeles Evelyn;244400;MOBILIER DE BUREAU ;INFORMATIQUE;;TA/244400/2023/0005/019;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
20;Grande chaises Special ;244400;MOBILIER DE BUREAU ;INFORMATIQUE;;TA/244400/2023/0005/020;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
21;(1 Rack +3Routeur +2 Repetiteur /Serveur );244400;MOBILIER DE BUREAU ;INFORMATIQUE;;TA/244400/2023/0005/021;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
22;Extender ;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2024/0005/022;ABS;8/3/24;8/3/24;8/3/27;3;0,3333; 	2 422 500,00 FC ; 	865,18 FC ;;;;;;;;;;;;;
23;Extender ;244200;MATERIEL INFORMATIQUE ;INFORMATIQUE;;TA/244200/2024/0005/023;ABS;8/3/24;8/3/24;8/3/27;3;0,3333; 	2 422 500,00 FC ; 	865,18 FC ;;;;;;;;;;;;;
24;Bureau Partition 4 Seat 240 CM WHM;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
25;Bureau Partition 4 Seat 240 CM WHM Declasse;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
26;Table Noir ;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
27;Fauteuil de Bureau PU CLR BLACK;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/004;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
28;Fauteuil de Bureau PU CLR BLACK;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/005;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
29;Fauteuil de Bureau PU CLR BLACK;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/006;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
30;Fauteuil de Bureau PU CLR BLACK;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/007;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
31;Fauteuil de Bureau PU CLR BLACK;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/008;;;;;;;; 	-      ;;;;;;;;;;;;;
32;Fauteuil special;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/009;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
33;Fauteuil special;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/010;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
34;Bureau Partition 2 Seat 240 CM WHM;244400;MOBILIER DE BUREAU ;COMMUNICATION ;;TA/244400/2023/0007/011;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
35;Extender ;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2024/0007/012;ABS;8/3/24;8/3/24;8/3/27;3;0,3333; 	2 422 500,00 FC ; 	865,18 FC ;;;;;;;;;;;;;
36;Extender ;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2024/0007/013;ABS;8/3/24;8/3/24;8/3/27;3;0,3333; 	2 422 500,00 FC ; 	865,18 FC ;;;;;;;;;;;;;
37;Extender ;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2024/0007/014;ABS;8/3/24;8/3/24;8/3/27;3;0,3333; 	2 422 500,00 FC ; 	865,18 FC ;;;;;;;;;;;;;
38;CAMERA SONY A 6700;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2024/0007/015;ABS;8/8/24;8/8/24;8/8/27;3;0,3333; 	8 108 250,00 FC ; 	2 895,80 FC ;;;;;;;;;;;;;
39;Trepied;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/016;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
40;Ordinateur Fixes ;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/017;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
41;Ordinateur Fixes ;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/018;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
42;Imprimante HP;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/019;ALPHA ;2/17/23;2/17/23;2/17/26;3;0,3333; 	522 500,00 FC ; 	186,61 FC ;;;;;;;;;;;;;
43;Ordinateur Portable LENOVO;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/020;ETS Info et Comm.Tech;3/17/23;3/17/23;2/17/26;3;0,3333; 	4 675 000,00 FC ; 	1 669,64 FC ;;;;;;;;;;;;;
44;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/021;ETS Info et Comm.Tech;3/17/23;3/17/23;2/17/26;3;0,3333; 	3 025 000,00 FC ; 	1 080,36 FC ;;;;;;;;;;;;;
45;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/022;ETS Info et Comm.Tech;3/17/23;3/17/23;2/17/26;3;0,3333; 	3 025 000,00 FC ; 	1 080,36 FC ;;;;;;;;;;;;;
46;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/023;ETS Info et Comm.Tech;3/17/23;3/17/23;2/17/26;3;0,3333; 	3 025 000,00 FC ; 	1 080,36 FC ;;;;;;;;;;;;;
47;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;COMMUNICATION ;;TA/244200/2023/0007/024;ETS Info et Comm.Tech;3/17/23;3/17/23;2/17/26;3;0,3333; 	3 025 000,00 FC ; 	1 080,36 FC ;;;;;;;;;;;;;
48;Chaise bureau brown Black (2CL=3AC) (T26);244400;MOBILIER DE BUREAU ;SALLE DE REUNION ;;TA/244400/2023/0012/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
49;Chaise bureau brown Black (2CL=3AC) (T26);244400;MOBILIER DE BUREAU ;SALLE DE REUNION ;;TA/244400/2023/0012/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
50;Chaise bureau brown Black (2CL=3AC) (T26);244400;MOBILIER DE BUREAU ;SALLE DE REUNION ;;TA/244400/2023/0012/003;;;;;;;; 	-      ;;;;;;;;;;;;;
51;Conference table 3600*1500*750 SM;244400;MOBILIER DE BUREAU ;SALLE DE REUNION ;;TA/244400/2023/0012/004;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
52;Grande Imprimante Canon ;244400;MATERIEL INFORMATIQUE;SALLE DE REUNION ;;TA/244400/2023/0012/005;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
53;Bureau 2 Seat avec 2 Tirroir;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
54;Table noir avec tirroir ;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
55;Armoire ;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
56;Armoire ;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/004;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
57;Imprimante Hp117 A;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/005;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
58;Ordinateur fixes HP;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/006;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
59;Ordinateur fixes HP;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/007;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
60;Fauteuil grand Special ;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/008;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
61;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/009;ETS Info et Comm.Tech;3/17/23;3/17/23;3/17/26;3;0,3333; 	3 025 000,00 FC ; 	1 080,36 FC ;;;;;;;;;;;;;
62;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/010;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
63;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/011;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
64;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/012;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
65;Ordinateur Portable HP;244200;MATERIEL INFORMATIQUE ;BUREAU DU CHEF DU PERSONNEL ;;TA/244200/2023/3002/013;;;;;;;; 	-      ;;;;;;;;;;;;;
66;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/014;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
67;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/015;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
68;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/016;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
69;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/017;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
70;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/018;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
71;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/019;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
72;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/020;;;;;;;; 	-      ;;;;;;;;;;;;;
73;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;BUREAU DU CHEF DU PERSONNEL ;;TA/244400/2023/3002/021;;;;;;;; 	-      ;;;;;;;;;;;;;
74;Bureau 2 Seat avec 2 Tirroire;244400;MOBILIER DE BUREAU ;PASSATION DE MARCHE;;TA/244400/2023/0009/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
75;Bureau 2 Seat avec 2 Tirroire;244400;MOBILIER DE BUREAU ;PASSATION DE MARCHE;;TA/244400/2023/0009/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
76;Fauteuil de Bureau PU CLR Black RE;244400;MOBILIER DE BUREAU ;PASSATION DE MARCHE;;TA/244400/2023/0009/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
77;Fauteuil de Bureau PU CLR Black RE;244400;MOBILIER DE BUREAU ;PASSATION DE MARCHE;;TA/244400/2023/0009/004;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
78;Fauteuil de Bureau PU CLR Black RE;244400;MOBILIER DE BUREAU ;PASSATION DE MARCHE;;TA/244400/2023/0009/005;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
79;Fauteuil grand Special ;244400;MOBILIER DE BUREAU ;PASSATION DE MARCHE;;TA/244400/2023/0009/006;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
80;Bureau 2 Seat avec 6 Tirroire;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
81;Bureau 2 Seat avec 6 Tirroire;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
82;Bureau 2 Seat avec 6 Tirroire;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
83;Fauteuil de Bureau PU CLR Black RE;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/004;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
84;Fauteuil de Bureau PU CLR Black RE;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/005;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
85;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/006;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
86;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/007;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
87;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/008;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
88;Fauteuil avec Roulettes;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/009;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
89;Armoire ;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/010;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
90;Armoire ;244400;MOBILIER DE BUREAU ;SERVICE GENERAUX ;;TA/244400/2023/3005/011;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
91;Ordinateur Fixes HP;244200;MATERIEL INFORMATIQUE ;SERVICE GENERAUX ;;TA/244200/2023/3005/012;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
92;Ordinateur Fixes HP;244200;MATERIEL INFORMATIQUE ;SERVICE GENERAUX ;;TA/244200/2023/3005/013;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
93;Ordinateur Fixes HP;244200;MATERIEL INFORMATIQUE ;SERVICE GENERAUX ;;TA/244200/2023/3005/014;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
94;Imprimante HP;244200;MATERIEL INFORMATIQUE ;SERVICE GENERAUX ;;TA/244200/2023/3005/015;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
95;Imprimante HP en Panne;244200;MATERIEL INFORMATIQUE ;SERVICE GENERAUX ;;TA/244200/2023/3005/016;;;;;;;; 	-      ;;;;;;;;;;;;;
96;Table 1 Sea Staff desk 140*70*75cm-gold teakavec 4 Tirroir ;244400;MOBILIER DE BUREAU ;SEC DIR FINANCIER ;;TA/244400/2023/4001/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
97;Imprimante HP;244200;MATERIEL INFORMATIQUE ;SEC DIR FINANCIER ;;TA/244200/2023/4001/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
98;Machine Fixe;244200;MATERIEL INFORMATIQUE ;SEC DIR FINANCIER ;;TA/244200/2023/4001/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
99;Chaise bureau black (2CL=3AC) (T26);244400;MOBILIER DE BUREAU ;SEC DIR FINANCIER ;;TA/244400/2023/4001/004;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
100;Chaise bureau black (2CL=3AC) (T26);244400;MOBILIER DE BUREAU ;SEC DIR FINANCIER ;;TA/244400/2023/4001/005;;;;;;;; 	-      ;;;;;;;;;;;;;
101;Armoire en Bois ;244400;MOBILIER DE BUREAU ;SEC DIR FINANCIER ;;TA/244400/2023/4001/006;NZUZI KHONDE;4/23/24;4/23/24;4/23/27; 	3,00 ;33 %; 	357 500,00 FC ; 	127,68 FC ;;;;;;;;;;;;;
102;Fauteuil ;244400;MOBILIER DE BUREAU ;SERVICE LOCATION ;;TA/244400/2023/0006/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
103;chaises special;244400;MOBILIER DE BUREAU ;SERVICE LOCATION ;;TA/244400/2023/0006/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
104;Bureau sites a 2 Places ;244400;MOBILIER DE BUREAU ;SERVICE LOCATION ;;TA/244400/2023/0006/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
105;Fauteuil avec Roulettes ;244400;MOBILIER DE BUREAU ;PROTOCOL ;;TA/244400/2023/0008/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
106;Ordinateur Fixes ;244200;MATERIEL INFORMATIQUE ;PROTOCOL ;;TA/244200/2023/0008/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
107;Grande tables reception avec Armoires;244400;MOBILIER DE BUREAU ;PROTOCOL ;;TA/244400/2023/0008/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
108;Armoire File cabinet 800*400*200CLR KALDI IV (armoire);244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2023/0010/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
109;Table Special DG Excluisive table 3200*2200 REF 59M01;244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2023/0010/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
110;Fauteuil DG Special Office chair 69*66,5*122.5 brown PU;244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2024/0010/003;DREAMS;8/8/24;8/8/24;8/8/27;3;0,3333; 	770 000,00 FC ; 	275,00 FC ;;;;;;;;;;;;;
;Fauteuil DG Special Office chair 69*66,5*122.5 brown PU;244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2024/0010/008;DREAMS;8/8/24;8/8/24;8/8/27;3;0,3333; 	770 000,00 FC ; 	275,00 FC ;;;;;;;;;;;;;
;Table de bureau;244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2024/0010/009;DREAMS;8/8/24;8/8/24;8/8/27;3;0,3333; 	238 000,00 FC ; 	85,00 FC ;;;;;;;;;;;;;
;Table de bureau;244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2024/0010/010;DREAMS;8/8/24;8/8/24;8/8/27;3;0,3333; 	238 000,00 FC ; 	85,00 FC ;;;;;;;;;;;;;
111;Fauteuil de Bureau PU CLR BLACK (2CL=3AC) (T26);244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2024/0010/004;DREAMS;8/8/24;8/8/24;8/8/27;3;0,3333; 	378 000,00 FC ; 	135,00 FC ;;;;;;;;;;;;;
112;Fauteuil de Bureau PU CLR BLACK (2CL=3AC) (T26);244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2023/0010/005;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
113;Fauteuil de Bureau avec Roulette;244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2023/0010/006;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
114;Fauteuil de Bureau avec Roulette;244400;MOBILIER DE BUREAU ;BUREAU DG;;TA/244400/2023/0010/007;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
115;Video Porjecteur Screen;244200;MATERIEL INFORMATIQUE ;COMPTABILITE;;A FAIRE;Orange Computer ;2/6/23;2/10/23;2/10/26;3;0,3333; 	874 000,00 FC ; 	312,14 FC ;;;;;;;;;;;;;
;Video Porjecteur Screen;;MATERIEL INFORMATIQUE ;BUREAU DG;;;Papeterie la Sagesse;6/7/24;6/7/24;6/7/27;;; 	2 700 000,00 FC ; 	964,29 FC ;;;;;;;;;;;;;
116;Television LG ;244200;MATERIEL INFORMATIQUE ;BUREAU DG;;TA/244200/2023/0010/009;Papeterie ;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
117;Fauteuil de Bureau PU CLR BLACK;244400;MOBILIER DE BUREAU ;BUREAU AP;;TA/244400/2023/0001/001;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
118;Fauteuil grand Special ;244400;MOBILIER DE BUREAU ;BUREAU AP;;TA/244400/2023/0001/002;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
119;Table avec tirroir ;244400;MOBILIER DE BUREAU ;BUREAU AP;;TA/244400/2023/0001/003;;;;;3;0,3333;; 	-      ;;;;;;;;;;;;;
120;Ordinateur portable HP;244200;MATERIEL INFORMATIQUE ;BUREAU AP;;TA/244200/2023/0001/004;;;;;3;;; 	-      ;;;;;;;;;;;;;
121;split12000 BTU OCEAN;244400;MOBILIER DE BUREAU ;BUREAU AP;;TA/244400/2024/0001/004;STE PROTEK sarl;11/11/24;11/11/24;11/11/26;3;; 	1 052 650,00 FC ; 	375,95 FC ;;;;;;;;;;;;;
121;Armoire cabinet 120*40200walnut gre (armoire);244400;MOBILIER DE BUREAU ;BUREAU DU SECRETAIRE DG;;TA/244400/2023/0002/001;;;;; 	3,00 ;33 %;; 	-      ;;;;;;;;;;;;;
122;Bureau partition 124*122*105 kldi (2seat);244400;MOBILIER DE BUREAU ;BUREAU DU SECRETAIRE DG;;TA/244400/2023/0002/002;;;;; 	3,00 ;33 %;; 	-      ;;;;;;;;;;;;;
